Tonne	Getreide	Physical	NAC	Yes	http://www.goldreporter.de/iran-kauft-grose-mengen-an-weizen-mit-gold-und-ol/gold/18802	06751b5797ca55b5968cfcf2a7dd39d88d84	a	69.8	<s> Der die ART Nachrichtendienst Nachrichtendienst NN Reuters Reuter NE spricht	sprechen VVFIN	von von APPR Mengen Menge NN zwischen zwischen APPR 200.000 @card@ CARD und und KON 400.000 @card@ CARD Tonnen Tonne NN Getreide Getreide NN , , $, die die PRELS das die ART Land Land NN vergangene vergangen ADJA Woche Woche NN von von APPR privaten privat ADJA Anbietern Anbieter NN bezogen beziehen VVPP hat haben VAFIN . . $. </s>
Tonne	Öl	Physical	NAC	No	http://www.hausarbeiten.de/faecher/vorschau/106965.html	17f031bfe58865919b7e7771a78860031031	b	129.3	<s> Gemäß gemäß APPR dem die ART Vertrag Vertrag NN , , $, der die PRELS , , $, , , $, Jahrhundertvertrag Jahrhundertvertrag NN " " $( genannt nennen VVPP wird werden VAFIN und und KON zwischen zwischen APPR Aserbaidschan Aserbaidschan NE und und	KON der	die ART multinationalen multinational ADJA Gemeinschaft Gemeinschaft NN , , $, in in APPR Baku Baku NE am an APPRART 20.09.94 @card@ ADJA unterzeichnet unterzeichnen VVPP wurde werden VAFIN , , $, haben haben VAFIN 12 12 CARD multinationalen multinational ADJA Firmen Firma NN aus aus APPR 7 7 CARD Ländern Land NN das die ART Recht Recht NN , , $, über über APPR einen eine ART Zeitraum Zeitraum NN von von APPR 30 30 CARD Jahren Jahr NN 551 @card@ CARD Mio. Million NN Tonnen Tonne NN Öl Öl NN auszubeuten ausbeuten VVIZU . . $. </s>
Stück	Draht	Amount	NAC	No	http://forum.airliners.de/lofiversion/index.php?t32302-1800.html	1be0bf291f199e6f41e7e89c31c2cfa54780	c	51.0	<s> Habe haben VAFIN ich ich PPER jetzt jetzt ADV ein eine ART Problem	Problem NN	gelöst lösen VVPP , , $, oder oder KON einen eine ART herabhängenden herabhängend ADJA Auspuff Auspuff NN mit mit APPR einem eine ART Stück Stück NN Draht Draht NN hoch hoch ADJD gehängt hängen VVPP ? ? $. </s>
Unze	Gold	Physical	NAC	Yes	http://www.onvista.de/news/irw-news-silvercrest-mines-inc-silvercrest-meldet-finanzergebnisse-des-ersten-quartals-2014-982489	3d0839385aa1992860bb122803d52c06d59a	e	112.3	<s> - - $( Der die ART Barrenbestand Barrenbestand NN umfasste umfassen VVFIN am	an APPRART	31. 31. ADJA März März NN 2014 @card@ CARD 59.114 @card@ CARD Unzen Unze NN Silber Silber NN und und KON 2.084 @card@ CARD Unzen Unze NN Gold Gold NN . . $. </s>
Fleck	Erde	Rest	NAC	No	http://de.indymedia.org/2012/03/327002.shtml	99772903f146be982ae71c3226d86b78cf4a	b	86.4	<s> Die die ART Starken	Starke NN	im in APPRART eingezäunten eingezäunt ADJA Fleck Fleck NN Erde Erde NN haben haben VAFIN z.B. z.B. ADV definiert definieren VVPP , , $, welche welche PRELS Drogen Droge NN gut gut ADJD sind sein VAFIN und und KON welche welche PWS böse böse ADJD . . $. </s>
Stückchen	Stoff	Amount	NAC	No	http://www.meine-techniktipps.de/Kitchen.3169211/10.haushaltsgeraete.de.html	8b62ba82eda4fb6d31705909b41316505562	c	41.2	<s> Absolut absolut ADJD enttäuschend enttäuschend ADJD S. S. NE V V NN * * XY * * XY * * XY ( ( $( 3. 3. ADJA August	August NN	2011 @card@ CARD ) ) $( Als als KOUS ich ich PPER die die ART Maschine Maschine NN auspackte auspacken VVFIN , , $, fiel fallen VVFIN mir ich PPER sofort sofort ADV etwas etwas ADV unangenehm unangenehm ADJD auf auf PTKVZ : : $. Es es PPER ist sein VAFIN ein eine ART Stückchen Stückchen NN Stoff Stoff NN mit mit APPR Probenähten (unknown) NN unter unter APPR dem die ART Nähfuß (unknown) NN eingeklemmt einklemmen VVPP gewesen sein VAPP . . $. </s>
Molekül	Wasser	Rest	NAC	No	http://www.chemieunterricht.de/dc2/wsu-bclm/kap_03a.htm	235a7c801fba811ba223562d9f7551e13de4	e	67.6	<s> An an APPR Fumarsäure	(unknown) NN	wird werden VAFIN ein eine ART Molekül Molekül NN Wasser Wasser NN addiert addieren VVPP : : $. Äpfelsäure (unknown) NN entsteht entstehen VVFIN . . $. </s>
Stück	Holz	Amount	NAC	No	http://www.mal-was-liebes.de/2009/02/03/warum-machen-wir-nicht-alle-traeume-wahr	76a53dce114ae8ebb3e134d6189ac0f1f379	g	26.6	<s> Nur nur ADV noch noch ADV 5	5 CARD	Schützenbrüder Schützenbruder NN schossen schießen VVFIN um um APPR das die ART Stück Stück NN Holz Holz NN . . $. </s>
Glas	Saft	Container	NAC	No	http://stabene.de/blog	28d85075071d6c158f03fd75969d5e5f510b	b	36.1	<s> 2. 2. ADJA Maximal Maximal NN nur nur ADV eine	eine PIS	der die ART Portionen Portion NN sollten sollen VMFIN Sie Sie|sie PPER durch durch APPR ein eine ART Glas Glas NN Saft Saft NN ersetzen ersetzen VVINF . . $. </s>
Tonne	Wasser	Physical	NAC	No	http://www.netzeitung.de/wissenschaft/184794.html	030e8af591e9ae7f138acda978d2d271585f	e	96.1	<s> Die die ART Forscher	Forscher NN	mussten müssen VMFIN eine eine ART Tonne Tonne NN Wasser Wasser NN kondensieren kondensieren VVINF , , $, um um KOUI daraus daraus PAV in in APPR zweijähriger zweijährig ADJA Arbeit Arbeit NN schließlich schließlich ADV etwa etwa ADV 30 30 CARD Gramm Gramm NN der die ART gesuchten gesucht ADJA Substanz Substanz NN zu zu PTKZU gewinnen gewinnen VVINF . . $. </s>
Liter	Diesel	Physical	NAC	Yes	http://www.amumot.de/Blog/2011/08	b716a3124a76bc3962c1ac21fb49b4b26e75	b	22.9	<s> Dort dort ADV packe packen VVFIN ich ich PPER das die ART	Fahrrad Fahrrad	NN aus aus PTKVZ und und KON hole holen VVFIN an an APPR der die ART Tankstelle Tankstelle NN 5 5 CARD Liter Liter NN Diesel Diesel NN . . $. </s>
Becher	Wein	Container	NAC	Yes	http://hurtigforum.de/wbb/10/496-eine-winterreise-mit-ms-lofoten-01-03-10-06-03-10-von-kirkenes-nach-bergen	e31bef4f072d394cefa0a0324301b425fa5a	a	57.4	<s> Jetzt jetzt ADV gibt geben VVFIN es es PPER	Abendessen Abendessen	NN , , $, danach danach PAV einen eins CARD oder oder KON zwei zwei CARD Becher Becher NN Wein Wein NN und und KON danach danach PAV 3 3 CARD Stunden Stunde|Stunden NN Schlaf Schlaf NN bis bis KON zur zu APPRART Einfahrt Einfahrt NN in in APPR die die ART Stadt Stadt NN der die ART Eismeerkathedrale Eismeerkathedrale NN , , $, was was PRELS gegen gegen APPR 23.45 @card@ CARD Uhr Uhr NN der die ART Fall Fall NN sein sein VAINF sollte sollen VMFIN . . $. </s>
Tropfen	Milch	Portion	NAC	Yes	http://forum.rollingstone.de/archive/index.php?t-14535-p-72.html	7477c88211494d80f377e4effade75260355	c	38.1	<s> Mit mit APPR den die ART seltsamen seltsam ADJA Bezeichnungen Bezeichnung NN kann können VMFIN ich ich PPER leider leider ADV nicht nicht PTKNEG viel viel ADV anfangen anfangen VVINF und und KON bin sein VAFIN auch	auch ADV	schon schon ADV beim bei APPRART wahllosen wahllos ADJA Probekauf Probekauf NN ziemlich ziemlich ADV reingefallen reinfallen VVPP , , $, hab haben VVFIN Milch Milch NN erworben erwerben VVPP , , $, die die PDS war sein VAFIN fast fast ADV so so ADV dünn dünn ADJD wie wie KOKOM Wasser Wasser NN , , $, das die PRELS mit mit APPR 3 3 CARD - - $( 5 5 CARD Tropfen Tropfen NN Milch Milch NN angereichert anreichern VVPP war sein VAFIN . . $. </s>
Portion	Gemüse	Portion	NAC	No	http://www.naturheilkunde-news.de/2007/10/10/die-10-wichtigsten-ernaehrungsregeln	ee680b4991efee6a1a42f93b56b58357319e	g	42.6	<s> 1. 1. ADV Essen essen VVFIN Sie Sie|sie	PPER ausreichend	ausreichend ADJD Vitamine Vitamin NN : : $. Mit mit APPR fünf fünf CARD Portionen Portion NN Gemüse Gemüse NN und und KON Obst Obst NN am an APPRART Tag Tag NN tun tun VVFIN Sie Sie|sie PPER das die ART Beste Beste NN für für APPR Ihre ihr PPOSAT Gesundheit Gesundheit NN . . $. </s>
Tonne	Kaffee	Physical	NAC	Yes	http://www.ngv-gruppe.de/heissgetraenke_kaffee.html	c06fec164a08070b91ad71654f95879f0d27	f	39.6	<s> Im in APPRART letzten letzt	ADJA Jahr	Jahr NN wurden werden VAFIN 400.000 @card@ CARD Tonnen Tonne NN Kaffee Kaffee NN in in APPR Deutschland Deutschland NE konsumiert konsumieren VVPP ! ! $. </s>
Ladung	Erde	Rest	NAC	No	http://www.langenbach-info.de/Brauchtum/Braeuche/braeuche.html	531e1e971909441fbc361ad79029034010bd	a	38.8	<s> Bleibt bleiben VVFIN die die ART Hoffnung Hoffnung NN ,	, $,	daß dass KOUS der die ART Sarg Sarg NN dem die ART Aufprall Aufprall NN einer eine ART Ladung Ladung NN Erde Erde NN aus aus APPR der die ART Baggerschaufel Baggerschaufel NN standhält standhalten VVFIN ... ... $. </s>
Kilogramm	Müll	Physical	NAC	No	http://www.rhein-zeitung.de/startseite_datelist,2010-02-02_regid,1.html	88e730eb906f7e4900974da94e7f55e61b69	c	58.5	<s> Bundesbürger Bundesbürger NN	wirft werfen	VVFIN 453 @card@ CARD Kilo Kilo NN Müll Müll NN weg weg ADV Wiesbaden Wiesbaden NE ( ( $( dpa dpa NE ) ) $( - - $( Rund rund ADV 37,2 @card@ CARD Millionen Million NN Tonnen Tonne NN Abfälle Abfall NN aus aus APPR Privathaushalten Privathaushalt NN haben haben VAFIN die die ART Müllwagen Müllwagen NN 2008 @card@ CARD in in APPR Deutschland Deutschland NE eingesammelt einsammeln VVPP , , $, das die PDS waren sein VAFIN 200 200 CARD 000 @card@ CARD Tonnen Tonne NN weniger weniger ADV als als KOKOM im in APPRART Vorjahr Vorjahr NN . . $. </s>
Stück	Käse	Amount	NAC	No	http://www.bernersennehunde.de/auszeichnungen.html	1e72e2158d082c4d0bf818b9f698c5d52d45	g	53.3	<s> Unsere unser PPOSAT Berner Berner NN zeigen zeigen VVFIN uns wir PPER täglich täglich ADJD , , $, das die PRELS	auch auch	ADV sie sie PPER uns wir PRF lieben lieben VVINF und und KON nicht nicht PTKNEG nur nur ADV weil weil KOUS es es PPER mal mal ADV ein eine ART Leckerchen Leckerchen NN oder oder KON ein eine ART Stück Stück NN Käse Käse NN oder oder KON Fleischwurst Fleischwurst NN gibt geben VVFIN oder oder KON beim bei APPRART Grillen Grille|Grillen NN schon schon ADV mal mal ADV 2 2 CARD - - $( 3 3 CARD Würstchen Würstchen NN für für APPR jeden jede PIAT . . $. </s>
Flasche	Saft	Container	NAC	No	http://illumina-chemie.de/lehrersprueche-t1606.html	02bca82eb7f156321dcfa01c7f81ffbaccab	c	16.0	<s> Ich ich PPER zähl zählen VVIMP mal mal ADV auf auf	PTKVZ :	: $. - - $( Lehrer Lehrer NN : : $. Bitte bitte PTKANT stell stellen VVIMP die die ART Flasche Flasche NN Saft Saft NN auf auf APPR den die ART Boden Boden NN . . $. </s>
Tropfen	Wein	Portion	NAC	No	http://www.happypainting.de/archive/index.php/t-22475.html	c836d74f3bda00e3ff1db6aa626c315098a7	c	41.6	<s> Wenn wenn KOUS wir wir PPER Gemeinschgaftsausstellungen (unknown) NN haben haben VAFIN	und und	KON Gäste Gast NN laden laden VVINF , , $, haben haben VAFIN wir wir PPER immer immer ADV einen eine ART Tropfen Tropfen NN Wein Wein NN und und KON etwas etwas PIAT Alkoholfreies Alkoholfreie NN zur zu APPRART Hand Hand NN . . $. </s>
Gramm	Öl	Physical	NAC	No	http://www.huehner-info.de/forum/archive/index.php/t-1416.html	6a939e38f3e9b4aef54bf0b4201535904512	c	26.6	<s> Wer wer PWS Keimgetreide Keimgetreide NN mit mit APPR Sonnenblumenöl Sonnenblumenöl	NN versetzt	versetzen VVPP ( ( $( auf auf APPR 50 50 CARD Gramm Gramm NN Körner Körner NE ein eine ART Gramm Gramm NN Öl Öl NN ) ) $( , , $, der die PDS führt führen VVFIN wichtige wichtig ADJA Fettsäuren Fettsäure NN dem die ART Organismus Organismus NN zu zu PTKVZ . . $. </s>
Kilogramm	Fleisch	Physical	NAC	Yes	http://blaue-samtpfote.de/barf/barf010001/barf01000101/barf01000101.html	15e3f724f84047072c1cab5bcb750efaa234	d	29.4	<s> Die die ART Schale Schale NN eines eine	ART Eis	Eis NN reicht reichen VVFIN für für APPR ungefähr ungefähr ADJD 1 1 CARD kg kg NN Fleisch Fleisch NN . . $. </s>
Kilogramm	Fleisch	Physical	NAC	No	http://blaue-samtpfote.de/barf/barf010001/barf01000101/barf01000101.html	15e3f724f84047072c1cab5bcb750efaa234	d	29.4	<s> Pro	pro APPR	Kilogramm Kilogramm NN Fleisch Fleisch NN verwendet verwenden VVFIN man man PIS ca. ca. ADV 12 12 CARD g g NN des die ART Vitaminpräparates (unknown) NN . . $. </s>
Milliliter	Creme	Physical	NAC	Yes	http://www.q-test.de/-nachts-werde-ich-nicht-feucht-genug-test-12753-008-040.html	e7c67bb11cfb1d2e751cb580a8a1f819c3ac	d	15.3	<s> Ein eine ART Topf	Topf NN	mit mit APPR 50 50 CARD ml ml NN Creme Creme NN kostet kosten VVFIN 14,90 @card@ CARD Euro Euro NN , , $, doch doch KON hat haben VAFIN Rocher (unknown) NN oft oft ADV Sonderangebote Sonderangebot NN , , $, so so ADV dass dass KOUS man man PIS für für APPR die die ART Creme Creme NN oft oft ADV nur nur ADV die die ART Hälfte Hälfte NN bezahlt bezahlen VVPP . . $. </s>
Milliliter	Saft	Physical	NAC	Yes	http://www.dr-fischer-patrick.de/htm/faq.php	19df7c82f77e42771e5f3ab74b8caedcbb38	b	68.0	<s> Nimmt nehmen VVFIN man man PIS z.B. z.B. ADV den die ART Hustensaft Hustensaft NN Thymian Thymian NN	der die	ART Firma Firma NN Ratiopharm (unknown) NN , , $, so so ADV finden finden VVFIN Sie Sie|sie PPER 200 200 CARD mg mg NN Ethanol (unknown) NN pro pro APPR 2 2 CARD ml ml NN Saft Saft NN . . $. </s>
Tropfen	Flüssigkeit	Portion	PGC	No	http://www.fantaxy.de/haeuserwettkampf-f46/6-aufgabe-vom-25112005-prophezeiung-t3216.html	13e9290add48af2dfde28dd6143cd89a4386	b	60.6	<s> Der die ART Tod Tod NN	wird werden VAFIN	symbolisiert symbolisiert ADJD durch durch APPR einen eine ART Tropfen Tropfen NN der die ART Fluessigkeit Flüssigkeit NN der die ART sich sich PRF inmitten inmitten APPR all alle PIAT der die ART Stuecke Stück NN , , $, zentral zentral ADJD auf auf APPR dem die ART kleinsten klein ADJA Stueck Stück NN befindet befinden VVFIN . . $. </s>
Kilogramm	Salz	Physical	NAC	Yes	http://www.community-solingen.de/archive/index.php/t-9249.html	b4087492e1bd7a4b763e86f2a3e0fd8a69fd	c	25.7	<s> Hab Hab NN heute heute	ADV morgen	morgen ADV bestimmt bestimmt ADV 20 20 CARD kg kg NN Salz Salz NN gestreut streuen VVPP . . $. </s>
Menge	Schrott	Amount	NAC	No	http://www.nikoninfo.de/forum/archive/index.php?t-34915.html	3acafb5a4217a6d36bd619a85e423cd963bf	c	70.6	<s> Auf auf APPR gut gut ADJD Deutsch	deutsch NN	: : $. Es es PPER sind sein VAFIN unglaubliche unglaublich ADJA Mengen Menge NN Schrott Schrott NN unterwegs unterwegs ADV , , $, die die PRELS die die ART Preise Preis NN verderben verderben VVFIN , , $, die die ART Redakteure Redakteur NN verärgern verärgern VVINF und und KON das die ART allgemeine allgemein ADJA Niveau Niveau NN nach nach APPR unten unten ADV ziehen ziehen VVFIN ... ... $. </s>
Kilogramm	Fleisch	Physical	NAC	Yes	http://www.nachtwelten.de/vB/history/topic/80864-1.html	9606e3fcfb7a027ba08bc491ddf7419eb4d5	c	47.1	<s> Wenn wenn KOUS man man PIS bedenkt	bedenken VVFIN	, , $, daß dass KOUS für für APPR 1 1 CARD kg kg NN Fleisch Fleisch NN ca. ca. ADV 7 7 CARD kg kg NN Grünzeug Grünzeug NN und und KON Unmengen Unmenge NN von von APPR Trinkwasser Trinkwasser NN aufgewendet aufwenden VVPP werden werden VAFIN , , $, müsste müssen VMFIN Massentierhaltung Massentierhaltung NN irgendwann irgendwann ADV verschwinden verschwinden VVINF , , $, weil weil KOUS es es PPER schon schon ADV jetzt jetzt ADV völlig völlig ADJD unökonomisch (unknown) ADJD ist sein VAFIN und und KON sich sich PRF das die ART Trinkwasser Trinkwasser NN zB (unknown) VVFIN wegen wegen APPR der die ART steigenden steigend ADJA Menschheitspopulation Menschheitspopulation NN und und KON der die ART fortschreitenden fortschreitend ADJA Trinkwasserprivatisierung Trinkwasserprivatisierung NN verknappen verknappen VVINF könnte können VMFIN . . $. </s>
Menge	Sand	Amount	PGC	No	http://www.foryourstyle.de/uhrenhersteller/Was-sind-Sanduhren.html	10f8d35cdfe4064bda34406f42bb4e0546e4	h	92.7	<s> Die	die ART Menge	Menge NN des die ART Sandes Sand NN bestimmt bestimmen VVFIN die die ART Zeit Zeit NN der die ART Uhr Uhr NN . . $. </s>
Menge	Stahl	Amount	NAC	No	http://www.baufoerderer.de/news/6-03-01-31-b_meldung.html	0238209e93189c004a43755838ef5bd99cb4	h	119.5	<s> Dazu dazu PAV verschickte verschicken VVFIN er er PPER detaillierte detailliert ADJA Leistungsverzeichnisse Leistungsverzeichnis NN ,	, $,	die die PRELS z. z. APPRART B. B. NN die die ART Bodenplatte Bodenplatte NN nach nach APPR Quadratmetern Quadratmeter NN oder oder KON die die ART benötigte benötigt ADJA Menge Menge NN Stahl Stahl NE bezeichneten bezeichnen VVFIN . . $. </s>
Tasse	Wein	Container	NAC	No	http://www.wassen-web.de/Monika/Familienfeste.htm	ed2819e1af8254eef40684f6897b995ba2ce	d	23.5	<s> Bist sein VAFIN Du du PPER müde müde ADJD und und KON	schläfst schlafen	VVFIN nicht nicht PTKNEG ein ein PTKVZ , , $, dann dann ADV trink trinken VVIMP aus aus APPR dieser dies PDAT Tasse Tasse NN Wein Wein NN . . $. </s>
Pfund	Fett	Physical	NAC	Yes	http://www.gedankensprudler.de/startseite/02-11-05-04-11-05....kat.359	f52ca6166f17fbccd617d8b9f88025fd60f7	b	20.9	<s> Eben eben ADV gelesen lesen VVPP : : $. Ab ab APPR 30 30 CARD verliert verlieren VVFIN der die ART	Körper Körper	NN jedes jede PIAT Jahr Jahr NN ca. ca. ADV ein eine ART halbes halb ADJA Pfund Pfund NN Muskeln Muskel NN , , $, dafür dafür PAV legt legen VVFIN er er PPER aber aber ADV 1,5 1,5 CARD Pfund Pfund NN Fett Fett NN zu zu PTKVZ ... ... $. wenn wenn KOUS man man PIS nix nix PIS dagegen dagegen PAV tut tun VVFIN z.b. z.B. ADV Ausdauersport Ausdauersport NN . . $. </s>
Dose	Bier	Container	NAC	No	http://www.uloc.de/cgi-bin/wiki.pl?Informationen/Hausarbeit_Krause_Carl	ac633990a93bc69a2f082489287f9cf5d627	b	120.5	<s> Er er PPER ist sein VAFIN faul faul ADJD und und	KON gefräßig	gefräßig ADJD , , $, liegt liegen VVFIN am an APPRART liebsten lieb ADJD mit mit APPR einer eine ART Dose Dose NN Bier Bier NN und und KON eine eine ART Tüte Tüte NN Chips Chip NN vor vor APPR dem die ART Fernseher Fernseher NN . . $. </s>
Rest	Creme	Rest	NAC	No	http://www.insulinclub.de/archive/index.php/t-19438.html	24935adfd2cd4614d0c768d4c876af135d72	n	17.8	<s>	Rest Rest	NN Creme Creme NN daraufgeben (unknown) VVFIN . . $. </s>
Milliliter	Saft	Physical	NAC	Yes	http://forum.kochen-und-geniessen.de/koch-club-f1/k-g-partyhits-nr-3-rezepte-t5819-s15.html	c3b27a8829b9abf6abc91dacf67b519e2f4e	p	6.4	<s> Zucker Zucker NN goldgelb	goldgelb ADJD	karamellisieren (unknown) VVFIN 150 150 CARD ml ml NN Saft Saft NN und und KON Essig Essig NN einrühren einrühren VVINF . . $. </s>
Stück	Fisch	Amount	NAC	No	http://balschuweit.de/blog2/2011/08/13/willst-du-mit-zum-grillen	31252b438079fa1492bda96b5f78a9df9c95	d	18.1	<s> Vor vor APPR zwei zwei CARD Tagen Tag NN entdeckte entdecken VVFIN unser unser PPOSAT Hund Hund NN Paul Paul NE im in	APPRART Wald	Wald NN nahe nahe APPR eines eine ART Weges Weg NN ( ( $( hinter hinter APPR der die ART Straße Straße NN " " $( In in APPR den die ART Birgden (unknown) NN " " $( ) ) $( ein eine ART Stück Stück NN Fisch Fisch NN . . $. </s>
Milliliter	Farbe	Physical	NAC	Yes	http://www.uhrenbeweger24.de/html/zeiger___glas.php	d9f11f772af2b7b40da0161277113b0d2b52	j	26.6	<s> Inhalt Inhalt NN	ca. ca.	ADV 15 15 CARD ml ml NN Farbe Farbe NN in in APPR silbermetalic (unknown) NE . . $. </s>
Menge	Mehl	Amount	NAC	No	http://www.rundschau.de/handel/rohstoffpreise/meinungen-industrie.html	56c94f6187156d611c59be3d928a71db3611	e	80.4	<s> " " $( Als als KOKOM Großbäcker Großbäcker NN	nehmen nehmen	VVFIN wir wir PPER von von APPR den die ART Mühlen Mühle NN große groß ADJA Mengen Menge NN Mehl Mehl NN aus aus APPR bester gut ADJA Brotweizenqualität (unknown) NN ab ab PTKVZ . . $. </s>
Tonne	Staub	Physical	NAC	Yes	http://www.buergerinitiative-duisburg.de/tks/materialien/ho8_boehm.htm	afbb37ff9491c8e024036c961bdc4d4f8931	d	103.0	<s> Nach nach APPR diesem dies PDAT Plan Plan NN emittiert emittieren	VVFIN die	die ART Industrie Industrie NN in in APPR diesem dies PDAT Gebiet Gebiet NN jährlich jährlich ADJD 3903 @card@ CARD Tonnen Tonne NN Staub Staub NN !!! ! $. </s>
Kubikmeter	Beton	Physical	NAC	No	http://www.dicad.de/dicad/portfolio/kunden/igbfb/o2-world-arena/o2-world-arena.html	9579e8d257c02d1c9579721cd39bedd88c1a	h	125.0	<s> Ein eine ART Rohbau Rohbau NN übrigens	übrigens ADV	, , $, für für APPR den die ART 35.000 @card@ ADJA m³ Kubikmeter NN Beton Beton NN und und KON 7000 7000 CARD t t NN Stahl Stahl NN eingeplant einplanen VVPP sind sein VAFIN . . $. </s>
Kilogramm	Abfall	Physical	NAC	Yes	http://www.hamburger-foodmarket.de/ve.html	268bb8c6b953ddf5ee33f7f24fb829c61070	h	51.0	<s> Jede jede PIAT Kiste Kiste NN erspart ersparen VVFIN also	also ADV	324 @card@ CARD Einwegkisten Einwegkiste NN und und KON damit damit PAV ca. ca. ADV 300 300 CARD Kg kg NN Abfall Abfall NN . . $. </s>
Milliliter	Saft	Physical	NAC	Yes	http://forum.kochen-und-geniessen.de/back-club-f2/mohnkuchen-torten-strudel-usw-t12060-s120.html	4fec36eff4984d98a646ba23833b53a1bd7c	g	22.0	<s> Tortenguss Tortenguss NN	mit mit	APPR 250 @card@ CARD ml ml NN Saft Saft NN und und KON Zucker Zucker NN nach nach APPR Pkgsanleitung (unknown) NN zubereiten zubereiten VVFIN , , $, Kirschen Kirsche NN unterrühren unterrühren VVINF und und KON abkühlen abkühlen VVINF lassen lassen VVFIN . . $. </s>
Becher	Flüssigkeit	Container	NAC	No	http://marathon.pitsch-aktiv.de//biel.html	8abaa819e75cfd02a91d517ca18fefc518f2	b	56.4	<s> Jeder jede PIS kann können VMFIN sich sich	PRF ausmalen	ausmalen VVINF , , $, wie wie KOUS sich sich PRF drei drei CARD Becher Becher NN Flüssigkeit Flüssigkeit NN plus plus ADV feste fest ADJA Energie Energie NN im in APPRART Bauch Bauch NN beim bei APPRART Loslaufen Loslaufen NN anfühlen anfühlen VVFIN . . $. </s>
Gramm	Fett	Physical	NAC	Yes	http://eatsmarter.de/rezepte/s/sauerkirsche.html	85bd2ddc376d1cd84c8d499a3d9a02006b31	h	0.0	<s> Kirsch-Baiser-Torte Kirsch-Baiser-Torte NN mit mit APPR	Buttermilch Buttermilch	NN : : $. Nur nur ADV 2 2 CARD g g NN Fett Fett NN hat haben VAFIN die die ART Torte Torte NN pro pro APPR Stück Stück NN , , $, denn denn KON der die ART Teig Teig NN kommt kommen VVFIN ohne ohne APPR Butter Butter NN oder oder KON Margarine Margarine NN aus aus APPR - - $( unbeschwerten unbeschwert ADJA Genuss Genuss NN ! ! $. </s>
Tröpfchen	Blut	Portion	NAC	No	http://www.wuppertatzen.de/g-wurf/g-wurf.htm	fcc5906bfe6da0f3839c841c0dc1edaa86de	g	28.5	<s> mal mal ADV in in APPR 3 3 CARD Beine Bein	NN gestochen	stechen VVPP und und KON jedesmal jedesmal ADV gab geben VVFIN es es PPER nur nur ADV 2 2 CARD Tröpfchen Tröpfchen NN Blut Blut NN . . $. </s>
Becher	Wein	Container	NAC	No	http://www.jg-luebeck.derunet.de/pessach_de.html	e423fb27920a083a1103bcd82980dfc6fa23	e	122.1	<s> Die die ART Feier Feier NN solle sollen VMFIN mit mit	APPR dem	die ART Segensspruch Segensspruch NN des die ART Hausvaters Hausvater NN über über APPR den die ART ersten erst ADJA Becher Becher NN Wein Wein NN beginnen beginnen VVINF , , $, der die PRELS dann dann ADV herumgeht herumgehen VVFIN und und KON von von APPR allen alle PIAT geleert leeren VVPP wird werden VAFIN ( ( $( X X NN ,2 @card@ CARD ) ) $( . . $. </s>
Gramm	Öl	Physical	NAC	No	http://forum.kochen-und-geniessen.de/koch-club-f1/eiereiereier-in-allen-varianten-t8593-s15.html	eb70368863c84aa0f7cd587b59055a1f6aee	h	7.3	<s> Apfelpfannkuchen Apfelpfannkuchen NN 5 5 CARD Eier Ei NN 50 50 CARD g g NN Zucker Zucker NN 200 200 CARD g	g NN	Mehl Mehl NN 50 50 CARD g g NN Rosinen Rosine NN 450 450 CARD ml ml NN Milch Milch NN 300 300 CARD g g NN Äpfel Apfel NN 1 1 CARD EL EL NE Zitronensaft Zitronensaft NN 10 10 CARD g g NN Öl Öl NN Eier Ei NN trennen trennen VVINF und und KON Eiweiße Eiweiß NN steif steif ADJD schlagen schlagen VVFIN Eigelbe Eigelb NN mit mit APPR dem die ART Zucker Zucker NN schaumig schaumig ADJD schlagen schlagen VVINF , , $, mit mit APPR Mehl Mehl NN , , $, Rosinen Rosine NN und und KON Milch Milch NN vermengen vermengen VVFIN . . $. </s>
Zentimeter	Wasser	Physical	NAC	Yes	http://www.jan-exner.de/Berichte/b980524.php	afa8a1c661dca7e689418ebd728e909352ba	a	68.8	<s> Etwa etwa ADV zwei	zwei CARD	bis bis KON fünf fünf CARD Zentimeter Zentimeter NN Wasser Wasser NN benetzen benetzen VVFIN permanent permanent ADJD die die ART Füße Fuß NN , , $, die die PRELS bei bei APPR den die ART meisten meiste PIS nach nach APPR wenigen wenige PIAT Minuten Minute NN kapitulieren kapitulieren VVINF und und KON einfach einfach ADJD absterben absterben VVFIN . . $. </s>
Tonne	Gold	Physical	NAC	No	http://old.glamour.de/glamour/7/4	f59bf32c8d57f36abce06a50e32c81ab6a32	f	37.5	<s> Wie wie KOUS in in APPR " " $( Chanson Chanson NN d (unknown) VVFIN ' ' $( amour	(unknown) NE	" " $( : : $. Tanzen tanzen VVFIN Sie Sie|sie PPER sich sich PRF glücklich glücklich ADJD All alle PIAT that (unknown) ADJA Glitter Glitter NN ... ... $. ain (unknown) ADJA ' ' $( t t NN Gold Gold NN , , $, aber aber KON macht machen VVFIN trotzdem trotzdem PAV Spaß Spaß NN ! ! $. </s>
